34217.205731086,4,17116704,1600,309900,-1
34217.205731086,4,17119400,300,309900,-1
34217.205731086,4,17184407,100,309900,-1
34217.205907259,1,17250111,100,309800,1
34217.205943993,1,17250138,2800,309800,1
34217.206119316,3,17250111,100,309800,1
34217.206358807,1,17250363,100,309800,1
34217.206556848,3,17250363,100,309800,1
34217.206745424,1,17250606,100,309800,1
34217.206910875,3,17250606,100,309800,1
34217.207068483,1,17250847,100,309800,1
34217.207154818,1,17250911,200,309900,-1
34217.207210619,3,17250847,100,309800,1
34217.207340024,1,17251023,400,309900,-1
34217.207354549,1,17251031,100,309900,-1
34217.207813296,1,17251367,100,309900,-1
34217.208209339,4,17250911,200,309900,-1
34217.208209339,4,17251023,400,309900,-1
34217.208209339,4,17251031,100,309900,-1
34217.209285092,4,17251367,100,309900,-1
34217.209434481,1,17252446,100,309800,1
34217.209529139,3,17252446,100,309800,1
34217.211453672,1,17253698,1200,309800,1
34217.211887717,1,17253944,2800,309800,1
34217.211914745,1,17253956,100,309800,1
34217.211953947,5,0,451,309900,-1
34217.211970237,3,17253944,2800,309800,1
34217.213405198,1,17254762,100,309900,1
34217.213654845,1,17254865,2200,309900,1
34217.213671002,1,17254874,100,309900,1
34217.215401343,1,17255427,200,310000,-1
34217.226759402,1,17257002,300,310000,-1
34217.241055555,3,17257002,300,310000,-1
34217.255155362,4,16822300,100,310000,-1
34217.255155362,4,17117051,33,310000,-1
34217.255155362,4,17119403,167,310000,-1
34217.255328135,3,17119403,133,310000,-1
34217.255980871,4,17255427,100,310000,-1
34217.256140959,4,17255427,100,310000,-1
34217.256242789,1,17259631,100,309900,1
34217.256321407,3,17259631,100,309900,1
34217.259164951,1,17259777,1600,309900,1
34217.263174756,3,17254762,100,309900,1
34217.278727984,1,17260912,100,310000,1
34217.379310388,3,17260912,100,310000,1
34217.712052821,1,17275379,100,310000,1
34217.761456913,3,16817276,300,310100,-1
34217.761627935,3,16817298,300,310100,-1
34218.00237583,1,17281923,100,310000,1
34218.05059073,4,16817303,75,310200,-1
34218.059221764,1,17285178,100,310100,1
34218.060716758,3,17285178,100,310100,1
34218.061387936,1,17285239,100,310200,-1
34218.061448942,3,17285239,100,310200,-1
34218.061517856,1,17285243,100,310200,-1
34218.061577078,3,17285243,100,310200,-1
34218.061636657,1,17285257,100,310200,-1
34218.061704505,3,17285257,100,310200,-1
34218.061766789,1,17285262,100,310200,-1
34218.061827915,3,17285262,100,310200,-1
34218.061897703,1,17285273,100,310200,-1
34218.061964656,3,17285273,100,310200,-1
34218.099456133,1,17286883,100,310200,-1
34218.099517028,3,17286883,100,310200,-1
34218.099579123,1,17286889,100,310200,-1
34218.099650546,3,17286889,100,310200,-1
34218.099718332,1,17286895,100,310200,-1
34218.099784633,3,17286895,100,310200,-1
34218.099851081,1,17286900,100,310200,-1
34218.099916041,3,17286900,100,310200,-1
34218.099980572,1,17286907,100,310200,-1
34218.100049322,3,17286907,100,310200,-1
34218.101858808,1,17287200,100,310100,-1
34218.101922278,1,17287210,100,310100,-1
34218.101944466,1,17287213,100,310100,-1
34218.102096139,3,17287210,100,310100,-1
34218.105278043,1,17287513,3400,310000,1
34218.168296929,4,17275379,100,310000,1
34218.168296929,4,17281923,100,310000,1
34218.316974436,1,17294194,800,310100,-1
34218.877114649,3,17287213,100,310100,-1
34219.35307188,4,17287513,500,310000,1
34219.381377592,1,17326593,100,310100,-1
34220.204036038,4,17287200,100,310100,-1
34220.204036038,4,17294194,200,310100,-1
34220.412888227,4,17294194,350,310100,-1
34220.481551836,4,17294194,100,310100,-1
34221.276275811,4,17287513,800,310000,1
34221.790439842,4,17294194,150,310100,-1
34221.790439842,4,17326593,50,310100,-1
34222.396043768,4,17326593,50,310100,-1
34222.396125321,1,17425614,2400,310100,1
34222.396155914,1,17425615,100,310100,1
34222.396159244,1,17425616,2400,310100,1
34222.396195639,1,17425620,100,310100,1
34222.396200229,1,17425621,1400,310100,1
34222.396316004,3,17425616,2400,310100,1
34222.396338015,3,17425621,1400,310100,1
34222.396359639,3,17425620,100,310100,1
34222.397106489,4,16817303,225,310200,-1
34222.397106489,4,17263116,33,310200,-1
34222.397106489,4,17410767,642,310200,-1
34222.399673186,4,17410767,58,310200,-1
34222.399673186,5,0,100,310200,-1
34222.399818143,3,16817309,300,310300,-1
