310400,200,310200,1520
310400,200,310200,1420
310400,200,310200,1520
310400,200,310200,1420
310400,200,310200,1520
310400,200,310200,1420
310400,200,310200,1520
310400,200,310200,1620
310400,200,310200,1520
310400,200,310200,1620
310400,200,310200,1720
310400,200,310200,1820
310400,200,310200,1720
310400,200,310200,1820
310400,200,310300,100
310400,200,310300,200
310400,100,310300,200
310400,100,310300,300
310400,200,310300,300
310400,100,310300,300
310500,13162,310300,300
310500,13162,310300,300
310500,13162,310300,600
310500,13162,310300,700
310500,13162,310300,1000
310500,13162,310300,1300
310500,13162,310300,1200
310500,13162,310300,1500
310500,13162,310300,1600
310500,13162,310300,1300
310500,13162,310300,1000
310500,13162,310300,700
310500,13162,310300,400
310500,13162,310300,300
310500,13162,310300,200
310400,100,310300,200
310400,200,310300,200
310400,500,310300,200
310400,600,310300,200
310400,600,310300,100
310400,600,310200,200
310400,300,310200,200
310300,300,310200,200
310300,400,310200,200
310300,800,310200,200
310300,700,310200,200
310300,300,310200,200
310400,200,310200,200
310400,200,310300,100
310400,200,310200,200
310300,100,310200,200
310300,200,310200,200
310300,100,310200,200
310400,200,310200,200
310300,100,310200,200
310300,200,310200,200
310300,300,310200,200
310300,200,310200,200
310300,200,310200,100
310300,200,310200,200
310300,100,310200,200
310400,400,310200,200
310400,400,310200,500
310400,400,310200,600
310400,400,310200,1000
310400,400,310200,1200
310400,400,310200,1300
310400,400,310200,1200
310400,400,310200,1000
310400,400,310200,1300
310400,400,310200,1400
310400,400,310200,1100
310400,400,310200,1000
310400,400,310300,100
310400,400,310300,400
310400,400,310300,500
310400,400,310300,400
310400,400,310300,100
310400,400,310200,400
310400,500,310200,400
310400,600,310200,400
310400,500,310200,400
310400,600,310200,400
310400,500,310200,400
310400,600,310200,400
310400,500,310200,400
310400,600,310200,400
310400,500,310200,400
310400,600,310200,400
310400,500,310200,400
310400,400,310200,400
310400,500,310200,400
310400,400,310200,400
310400,500,310200,400
310400,400,310200,400
310400,500,310200,400
310400,400,310200,400
310400,500,310200,400
310400,400,310200,400
310400,500,310200,400
310400,400,310200,400
310300,100,310200,400
310300,200,310200,400
310300,100,310200,400
310400,400,310200,400
310400,400,310300,100
310400,500,310300,100
310400,600,310300,100
310400,600,310200,600
310400,700,310200,600
310400,1000,310200,600
310400,1200,310200,600
310400,1300,310200,600
310400,1400,310200,600
310400,1300,310200,600
310400,1200,310200,600
310400,1300,310200,600
310400,1200,310200,600
310400,1300,310200,600
310400,1200,310200,600
310400,1300,310200,600
310400,1200,310200,600
310400,1300,310200,600
310400,1200,310200,600
310400,1300,310200,600
310300,300,310200,600
310300,500,310200,600
310300,600,310200,600
310300,700,310200,600
310300,800,310200,600
310300,900,310200,600
310300,1100,310200,600
310300,1200,310200,600
310300,1100,310200,600
310300,1000,310200,600
310300,1000,310200,400
310300,1200,310200,400
310300,1300,310200,400
310300,1400,310200,400
310300,1400,310200,500
310300,1100,310200,500
310300,900,310200,500
310300,800,310200,500
310300,700,310200,500
310300,600,310200,500
310300,400,310200,500
310300,200,310200,500
310300,100,310200,500
310400,900,310200,500
310400,700,310200,500
310400,600,310200,500
310400,600,310200,400
310400,600,310200,700
310400,600,310200,800
310400,600,310200,1300
310400,600,310200,1400
310400,600,310200,1300
310400,600,310200,1600
310400,600,310200,1800
310400,600,310200,1900
310400,600,310200,2000
310400,600,310200,2100
310400,600,310200,1800
310400,600,310200,1700
310400,600,310200,1600
310400,600,310200,1700
310400,600,310200,1600
310400,600,310200,1700
310400,600,310200,1600
310400,600,310200,1700
310400,600,310200,1600
310400,600,310200,1700
310400,600,310200,1600
310400,600,310200,1700
310400,600,310200,1600
310400,600,310200,1700
